trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
804,False,"{'a': 0.002, 'e': 0.20028778934517305}",25,2,23.90757336176138,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.1998876140751445}",30,0,-18.364184395947575,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",0
806,False,"{'a': 0.002, 'e': 0.19948823835583873}",30,23,11.688315334321796,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.1990896605897524}",30,3,-11.767127467512491,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
808,False,"{'a': 0.002, 'e': 0.19869187918257386}",20,11,14.791345470481941,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19829489254317698}",30,17,-38.96426257489266,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
810,False,"{'a': 0.002, 'e': 0.19789869908361465}",20,0,9.782140201276825,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
811,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,11,-7.672899237877747,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.19710868536806264}",20,2,18.792558204107767,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19671486195201704}",35,5,41.56104888715703,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,16,6.2198869040920775,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.19592957412690934}",25,4,-22.713854384830267,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
816,False,"{'a': 0.002, 'e': 0.1955381065766949}",20,9,6.295586505710309,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1951474211791675}",20,9,11.065526976942843,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.194757516371585}",30,8,35.81816050030146,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.19436839059432767}",25,13,7.05471329819469,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19398004229089189}",20,8,12.390063711735408,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.1935924699078839}",20,2,13.415509269450645,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.19320567189501364}",30,10,28.180427913708805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.1928196467050886}",25,2,-64.65411048356853,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 2}",1
824,False,"{'a': 0.002, 'e': 0.19243439279400748}",25,0,12.867672282634773,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
825,False,"{'a': 0.002, 'e': 0.19204990862075408}",25,13,10.234358849273237,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.19166619264739126}",25,2,31.46366341326549,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19128324333905458}",30,0,2.1619096187679183,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
828,False,"{'a': 0.002, 'e': 0.19090105916394629}",30,12,7.6684012161698565,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19051963859332918}",20,16,4.992603680915488,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.1901389801015205}",25,4,30.63470408496861,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.18975908216588572}",20,5,7.937103058489899,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18937994326683263}",20,10,-2.7800324474831175,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18900156188780515}",25,0,-17.503752236617878,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
834,False,"{'a': 0.002, 'e': 0.1886239365152772}",20,10,17.449955589984192,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1882470656387468}",30,16,11.967933270830653,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.18787094775072993}",20,10,18.676529681290795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18749558134675456}",20,6,24.495844580619,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.1871209649253546}",25,0,19.58731512825678,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
839,False,"{'a': 0.002, 'e': 0.1867470969880638}",25,13,11.133743105591027,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.18637397603940997}",25,17,-8.147175305375209,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.1860016005869088}",25,16,16.260009183802342,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.18562996914105798}",25,3,-2.470168461061188,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18525908021533122}",25,10,23.43301309450182,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18488893232617234}",20,6,-14.36221820459578,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18451952399298926}",20,0,-30.37358709927052,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",1
846,False,"{'a': 0.002, 'e': 0.1841508537381482}",20,15,9.040085910091461,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.18378292008696764}",25,8,21.86096441397882,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18341572156771246}",25,13,22.395585150174202,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18304925671158812}",25,15,9.33174781701547,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18268352405273466}",20,0,0.39856890501842335,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
851,False,"{'a': 0.002, 'e': 0.182318522128221}",20,5,6.260029808062206,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.18195424947803895}",30,0,10.009941016301957,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
853,False,"{'a': 0.002, 'e': 0.1815907046450974}",20,0,10.147344056745137,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
854,False,"{'a': 0.002, 'e': 0.1812278861752166}",20,10,-25.74244913572884,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
855,False,"{'a': 0.002, 'e': 0.1808657926171221}",30,16,25.140348613211646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.18050442252243923}",30,10,8.237834914153353,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.1801437744456871}",25,12,12.912623701216873,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 0.002, 'e': 0.17978384694427296}",30,6,9.102746743403177,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.17942463857848634}",20,0,-2.5146784652478695,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
860,False,"{'a': 0.002, 'e': 0.17906614791149322}",25,7,29.84713171092748,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17870837350933053}",30,8,2.1786581493667767,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
862,False,"{'a': 0.002, 'e': 0.17835131394090015}",20,15,-2.7184301198060297,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17799496777796334}",20,11,8.899730510355388,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17763933359513495}",30,12,26.644994259051387,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17728440996987782}",20,8,19.384394614252933,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.002, 'e': 0.17693019548249692}",20,16,9.490899460925736,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.17657668871613388}",20,0,-40.89836674631021,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
868,False,"{'a': 0.002, 'e': 0.1762238882567611}",25,10,21.73316137626402,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.17587179269317638}",25,13,18.083897061692458,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.17552040061699686}",25,3,-49.27953810483013,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 2}",1
871,False,"{'a': 0.002, 'e': 0.17516971062265388}",20,5,28.877768354802054,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17481972130738693}",30,13,-49.49542449161435,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
873,False,"{'a': 0.002, 'e': 0.17447043127123832}",25,1,18.612696165575702,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.1741218391170474}",20,15,12.2727909962008,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.17377394345044514}",20,0,29.955571293730987,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
876,False,"{'a': 0.002, 'e': 0.17342674287984836}",20,8,-20.7522777601947,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
877,False,"{'a': 0.002, 'e': 0.17308023601645434}",25,11,12.763836118696101,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17273442147423515}",25,15,20.456541784669852,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.002, 'e': 0.17238929786993218}",30,13,31.74892387697746,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17204486382305054}",35,12,-4.189038214776436,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
881,False,"{'a': 0.002, 'e': 0.17170111795585358}",20,0,-35.595174141570844,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
882,False,"{'a': 0.002, 'e': 0.17135805889335737}",20,12,16.902623237508585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17101568526332522}",20,0,25.052750681080134,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17067399569626215}",35,5,18.613418325269194,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17033298882540943}",30,15,26.856511395705404,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.16999266328673912}",30,21,15.002560492939564,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.1696530177189486}",30,16,28.726020092642695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.16931405076345518}",20,10,-12.585519953176059,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16897576106439058}",30,19,23.046648847037055,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.1686381472685955}",20,13,7.388102251073468,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.16830120802561438}",20,10,16.27675650213897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16796494198768974}",20,11,3.4787776262722887,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
893,False,"{'a': 0.002, 'e': 0.167629347809757}",30,20,20.398074391649462,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.167294424149439}",20,8,20.963496687434727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.1669601696670407}",20,11,-24.339052375449864,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
896,False,"{'a': 0.002, 'e': 0.16662658302554365}",25,1,30.72654850078718,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.16629366289060088}",30,14,-10.340716748518961,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16596140793053138}",35,15,18.905868939187272,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16562981681631492}",25,3,37.41854443406105,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.16529888822158653}",25,15,-22.175209207556414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
901,False,"{'a': 0.002, 'e': 0.16496862082263145}",20,3,25.893723942731032,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.1646390132983796}",25,0,-60.38955126698821,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
903,False,"{'a': 0.002, 'e': 0.16431006433040046}",20,13,7.396041027912986,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.002, 'e': 0.16398177260289773}",30,7,-10.295828750653667,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
905,False,"{'a': 0.002, 'e': 0.16365413680270405}",20,11,16.875214556362828,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.1633271556192758}",25,7,34.46436895917684,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.16300082774468777}",25,0,-0.04625115779496625,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
908,False,"{'a': 0.002, 'e': 0.16267515187362808}",25,2,33.18817198657091,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.16235012670339277}",20,6,-37.734881228743774,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
910,False,"{'a': 0.002, 'e': 0.16202575093388075}",20,13,11.216531385942549,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.1617020232675885}",25,20,8.611756313499004,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.002, 'e': 0.16137894240960493}",20,0,-15.906495768855775,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
913,False,"{'a': 0.002, 'e': 0.16105650706760616}",20,0,2.5653212000571624,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
914,False,"{'a': 0.002, 'e': 0.16073471595185038}",25,10,24.310301842092095,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.16041356777517274}",20,9,2.2079620732676775,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.1600930612529801}",20,7,9.880533297912214,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.15977319510324592}",25,18,14.156471587123004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15945396804650516}",20,0,-11.08137922468674,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
919,False,"{'a': 0.002, 'e': 0.15913537880584921}",30,15,16.017197103561315,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.15881742610692068}",20,5,15.637864575134355,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.002, 'e': 0.1585001086779083}",20,15,3.117617750700325,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.15818342524954201}",30,18,-0.32822692390999597,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
923,False,"{'a': 0.002, 'e': 0.1578673745550876}",20,12,3.2234123616819597,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.15755195533034191}",20,14,11.373079584318857,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.002, 'e': 0.1572371663136276}",25,14,19.047347827460083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.1569230062457882}",25,1,35.896863546524536,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.002, 'e': 0.156609473870183}",30,16,24.307674115991684,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.002, 'e': 0.15629656793268212}",25,13,-2.562226948329747,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.15598428718166135}",30,24,11.935449212874756,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.1556726303679973}",20,12,14.977089460352284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.15536159624506227}",20,6,24.84036956742473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.002, 'e': 0.15505118356871936}",20,12,6.782809011839909,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.1547413910973175}",20,5,17.140591187713945,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.15443221759168632}",20,12,-25.564985698343886,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
935,False,"{'a': 0.002, 'e': 0.1541236618151314}",20,14,-3.769407554187104,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
936,False,"{'a': 0.002, 'e': 0.15381572253342926}",25,11,22.53081554890471,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15350839851482234}",25,17,14.76970766201002,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15320168853001417}",20,13,11.998111627459659,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.002, 'e': 0.15289559135216438}",25,14,22.06625777075322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.15259010575688386}",25,17,13.879267245709093,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.002, 'e': 0.1522852305222298}",25,11,22.438835311232165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.1519809644287009}",25,11,14.190143539458376,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.15167730625923234}",20,3,30.413221287766433,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.1513742547991911}",30,12,-38.60360401887592,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
945,False,"{'a': 0.002, 'e': 0.15107180883637084}",30,8,27.088734605828225,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
946,False,"{'a': 0.002, 'e': 0.15076996716098734}",30,24,10.924697503008542,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.15046872856567356}",20,5,19.32594747591305,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15016809184547464}",20,16,7.740947693090183,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.14986805579784332}",20,0,18.62475132116465,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
950,False,"{'a': 0.002, 'e': 0.14956861922263504}",25,0,10.329709746011332,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
951,False,"{'a': 0.002, 'e': 0.14926978092210305}",35,23,24.40392130575865,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.1489715397008938}",20,15,-2.5618291186950066,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.14867389436604195}",30,4,30.449135680227773,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.14837684372696583}",30,8,12.234216761833029,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.14808038659546244}",25,13,8.6278636069943,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
956,False,"{'a': 0.002, 'e': 0.14778452178570287}",25,14,-21.562844057548546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
957,False,"{'a': 0.002, 'e': 0.14748924811422748}",25,0,-25.34232439647383,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
958,False,"{'a': 0.002, 'e': 0.14719456439994122}",20,13,-30.17940710710796,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
959,False,"{'a': 0.002, 'e': 0.1469004694641088}",20,12,12.850785318223254,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.002, 'e': 0.14660696213035015}",25,6,-24.2383880709589,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
961,False,"{'a': 0.002, 'e': 0.14631404122463545}",25,0,-0.3999152408230653,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
962,False,"{'a': 0.002, 'e': 0.14602170557528074}",25,15,-24.92116627897091,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
963,False,"{'a': 0.002, 'e': 0.14572995401294303}",25,0,17.62194825055183,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
964,False,"{'a': 0.002, 'e': 0.1454387853706157}",20,0,17.06606873580649,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
965,False,"{'a': 0.002, 'e': 0.14514819848362373}",25,0,21.857190652998728,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
966,False,"{'a': 0.002, 'e': 0.14485819218961926}",25,14,9.668097398323788,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.14456876532857668}",35,21,26.34643158119123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.002, 'e': 0.14427991674278817}",25,7,30.53737292961123,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.002, 'e': 0.143991645276859}",20,0,-1.3815977910056279,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
970,False,"{'a': 0.002, 'e': 0.14370394977770293}",20,5,11.293672138694694,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.14341682909453757}",20,12,15.216458530899077,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.002, 'e': 0.14313028207887982}",25,3,2.9675299087861777,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
973,False,"{'a': 0.002, 'e': 0.14284430758454122}",20,4,-21.668652217123768,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
974,False,"{'a': 0.002, 'e': 0.14255890446762343}",30,15,25.55888019666965,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.002, 'e': 0.1422740715865136}",25,7,23.516261931199644,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.14198980780187978}",20,14,10.441154086727492,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.002, 'e': 0.1417061119766665}",20,9,0.9484220588808852,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.14142298297609007}",20,9,15.041321354770869,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.002, 'e': 0.1411404196676341}",30,15,2.774144412760111,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
980,False,"{'a': 0.002, 'e': 0.140858420921045}",20,16,6.484684897208185,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.002, 'e': 0.1405769856083274}",30,12,-13.57755475493926,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
982,False,"{'a': 0.002, 'e': 0.14029611260373964}",25,16,15.707932708222156,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.002, 'e': 0.1400158007837894}",30,11,37.51293387796771,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.002, 'e': 0.13973604902722894}",20,6,20.03399458517895,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.002, 'e': 0.13945685621505094}",20,14,9.497923619950978,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.002, 'e': 0.13917822123048373}",20,0,15.215289222119562,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
987,False,"{'a': 0.002, 'e': 0.138900142958987}",25,8,-49.93817857064387,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
988,False,"{'a': 0.002, 'e': 0.13862262028824732}",20,10,16.4226698916118,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
